"subindice","indicador","region","fecha","cantidad","decimal","dinero","porcentaje","caracter","unidad","fuente","categorias"
"Economía","Ciudad Fronteriza o Portuaria","Lerdo","2008-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Lerdo","2009-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Lerdo","2010-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Lerdo","2011-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Lerdo","2012-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Lerdo","2016-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Matamoros","2008-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Matamoros","2009-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Matamoros","2010-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Matamoros","2011-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Matamoros","2012-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Matamoros","2016-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Torreón","2008-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Torreón","2009-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Torreón","2010-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Torreón","2011-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Torreón","2012-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Ciudad Fronteriza o Portuaria","Torreón","2016-12-31","0","\N","\N","\N","\N","Dummy (0,1,2)","IMCO","Índice de Competitividad Urbana, Mercados"
"Economía","Contribución laboral","Gómez Palacio","2016-12-31","\N","-0.8800","\N","\N","\N","Cantidad","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Contribución laboral","La Laguna","2016-12-31","\N","-0.9300","\N","\N","\N","Cantidad","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Contribución laboral","Lerdo","2016-12-31","\N","-0.6600","\N","\N","\N","Cantidad","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Contribución laboral","Matamoros","2016-12-31","\N","-0.8700","\N","\N","\N","Cantidad","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Contribución laboral","Torreón","2016-12-31","\N","-0.9600","\N","\N","\N","Cantidad","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Costo de electricidad","Gómez Palacio","2016-12-31","\N","26.3116","\N","\N","\N","Cantidad","IMCO","Servicios Públicos"
"Economía","Costo de electricidad","La Laguna","2015-12-31","\N","45.4369","\N","\N","\N","Cantidad","IMCO","Servicios Públicos"
"Economía","Costo de electricidad","La Laguna","2016-12-31","\N","26.3000","\N","\N","\N","Cantidad","IMCO","Servicios Públicos"
"Economía","Costo de electricidad","Lerdo","2016-12-31","\N","26.3116","\N","\N","\N","Cantidad","IMCO","Servicios Públicos"
"Economía","Costo de electricidad","Matamoros","2016-12-31","\N","26.3116","\N","\N","\N","Cantidad","IMCO","Servicios Públicos"
"Economía","Costo de electricidad","Torreón","2016-12-31","\N","26.3116","\N","\N","\N","Cantidad","IMCO","Servicios Públicos"
"Economía","Crecimiento de la Mancha Urbana","Gómez Palacio","2008-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Gómez Palacio","2009-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Gómez Palacio","2010-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Gómez Palacio","2011-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Gómez Palacio","2012-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Gómez Palacio","2016-12-31","\N","1.9679","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2008-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2008-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2009-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2009-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2010-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2010-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2011-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2011-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2012-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2012-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2015-12-31","\N","0.3083","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","La Laguna","2016-12-31","\N","\N","\N","0.4000","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Lerdo","2008-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Lerdo","2009-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Lerdo","2010-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Lerdo","2011-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Lerdo","2012-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Lerdo","2016-12-31","\N","0.7700","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2008-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2008-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2009-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2009-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2010-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2010-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2011-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2011-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2012-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2012-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Matamoros","2016-12-31","\N","2.3576","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Torreón","2008-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Torreón","2009-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Torreón","2010-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Torreón","2011-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Torreón","2012-12-31","\N","1.2467","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Mancha Urbana","Torreón","2016-12-31","\N","3.6894","\N","\N","\N","Número de veces","IMCO","Índice de Competitividad Urbana, Infraestructura"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Gómez Palacio","2008-12-31","\N","\N","\N","-9.6900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Gómez Palacio","2009-12-31","\N","\N","\N","-9.6900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Gómez Palacio","2010-12-31","\N","\N","\N","-9.6900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Gómez Palacio","2011-12-31","\N","\N","\N","-9.6900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Gómez Palacio","2012-12-31","\N","\N","\N","-9.6900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","La Laguna","2008-12-31","\N","\N","\N","-4.3400","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","La Laguna","2009-12-31","\N","\N","\N","-4.3400","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","La Laguna","2010-12-31","\N","\N","\N","-4.3400","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","La Laguna","2011-12-31","\N","\N","\N","-4.3400","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","La Laguna","2012-12-31","\N","\N","\N","-4.3400","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","La Laguna","2016-12-31","\N","\N","\N","4.2000","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Lerdo","2008-12-31","\N","\N","\N","-55.4900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Lerdo","2009-12-31","\N","\N","\N","-55.4900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Lerdo","2010-12-31","\N","\N","\N","-55.4900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Lerdo","2011-12-31","\N","\N","\N","-55.4900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Lerdo","2012-12-31","\N","\N","\N","-55.4900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Matamoros","2008-12-31","\N","\N","\N","-2.3900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Matamoros","2009-12-31","\N","\N","\N","-2.3900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Matamoros","2010-12-31","\N","\N","\N","-2.3900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Matamoros","2011-12-31","\N","\N","\N","-2.3900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Matamoros","2012-12-31","\N","\N","\N","-2.3900","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Torreón","2008-12-31","\N","\N","\N","-1.0500","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Torreón","2009-12-31","\N","\N","\N","-1.0500","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
"Economía","Crecimiento de la Población Ocupada sin Ingresos","Torreón","2010-12-31","\N","\N","\N","-1.0500","\N","Tasa promedio anual","IMCO","Índice de Competitividad Urbana, Empleo"
